ind,ind_name,occ_name,size,mean_local_relatedness,act_complexity
GH111,Motor vehicle and parts retailing,Elementary occupations (inc. residuals),9,0.48,-1.16
GH112,Fuel retailing,Legislators,9,0.47,-1.06
GH122,Specialised food retailing,Trades workers,9,0.47,-0.89
GH130,Other store based retailing; non store and commission based wholesaling,Legislators,60,0.54,1.51
GH130,Other store based retailing; non store and commission based wholesaling,Professionals,21,0.53,1.7
GH130,Other store based retailing; non store and commission based wholesaling,Clerks,15,0.51,0.63
GH130,Other store based retailing; non store and commission based wholesaling,Elementary occupations (inc. residuals),9,0.49,-0.21
GH132,"Recreational, clothing, footwear and personal accessory retailing",Clerks,12,0.48,0.31
GH21_,Accomodation and food services,Legislators,207,0.53,0.97
GH21_,Accomodation and food services,Clerks,48,0.53,1.09
GH21_,Accomodation and food services,Service and sales workers,510,0.53,1.4
GH21_,Accomodation and food services,Elementary occupations (inc. residuals),48,0.49,-0.6
II111,Road transport,Legislators,24,0.47,-0.57
II111,Road transport,Clerks,12,0.46,-0.55
II111,Road transport,Plant and machine operators and assemblers,108,0.46,-1.13
II111,Road transport,Elementary occupations (inc. residuals),24,0.46,-1.06
II123,Air and space transport,Technicians and associate professionals,24,0.48,0.71
II13_,"Postal, courier transport support and warehousing services",Clerks,60,0.46,-0.09
II13_,"Postal, courier transport support and warehousing services",Plant and machine operators and assemblers,15,0.45,-0.63
II13_,"Postal, courier transport support and warehousing services",Elementary occupations (inc. residuals),57,0.46,-0.61
JJ11_,Information media services,Technicians and associate professionals,78,0.53,1.92
JJ11_,Information media services,Clerks,9,0.53,1.89
JJ11_,Information media services,Elementary occupations (inc. residuals),12,0.52,0.42
JJ120,Telecommunications services including internet service providers,Technicians and associate professionals,27,0.52,1.59
KK1_,Other financial and insurance services,Technicians and associate professionals,93,0.53,1.57
KK1_,Other financial and insurance services,Clerks,39,0.53,1.81
KK110,Banking and financing; financial asset investing,Legislators,99,0.54,2.01
MN11_,"Professional, scientific and technical services",Professionals,633,0.53,1.86
MN21_,Administrative and support services,Professionals,54,0.53,2.02
MN21_,Administrative and support services,Technicians and associate professionals,81,0.53,2
MN21_,Administrative and support services,Clerks,63,0.51,1.53
MN21_,Administrative and support services,Service and sales workers,27,0.54,1.59
MN21_,Administrative and support services,Elementary occupations (inc. residuals),132,0.46,-0.93
OO111,Local government administration,Professionals,45,0.54,0.85
OO211,Central government administration and justice,Service and sales workers,9,0.48,-0.24
PP11_,Education and training,Clerks,66,0.52,0.69
QQ11_,Health care and social assistance,Professionals,594,0.53,0.53
QQ11_,Health care and social assistance,Plant and machine operators and assemblers,12,0.47,-1.18
RS11_,Arts and recreational services,Clerks,33,0.53,1.25
RS11_,Arts and recreational services,Service and sales workers,15,0.52,1.1
RS11_,Arts and recreational services,Agriculture and fishery workers,12,0.49,-0.77
RS210,Personal services; domestic household staff,Plant and machine operators and assemblers,15,0.48,-0.88
RS219,"Religious services; civil, professional and other interest groups",Professionals,63,0.53,1.79
RS219,"Religious services; civil, professional and other interest groups",Technicians and associate professionals,39,0.51,1.15
