ind,ind_name,occ_name,size,mean_local_relatedness,act_complexity
CC822,Machinery manufacturing,Plant and machine operators and assemblers,21,0.47,-0.85
CC91_,Furniture and other manufacturing,Legislators,33,0.49,0.72
CC91_,Furniture and other manufacturing,Trades workers,75,0.47,-0.25
CC91_,Furniture and other manufacturing,Plant and machine operators and assemblers,12,0.46,-0.37
CC91_,Furniture and other manufacturing,Elementary occupations (inc. residuals),12,0.47,0.13
DD1_,"Electricity, gas, water and waste services",Clerks,36,0.5,-0.75
DD1_,"Electricity, gas, water and waste services",Plant and machine operators and assemblers,42,0.49,-1.05
DD1_,"Electricity, gas, water and waste services",Elementary occupations (inc. residuals),30,0.49,-1
EE1_,Other construction,Legislators,252,0.48,-0.5
EE1_,Other construction,Professionals,123,0.49,-0.13
EE1_,Other construction,Clerks,165,0.48,-0.99
EE1_,Other construction,Trades workers,975,0.48,-0.93
EE1_,Other construction,Plant and machine operators and assemblers,441,0.48,-1.12
EE1_,Other construction,Elementary occupations (inc. residuals),279,0.47,-0.96
EE110,Residential building construction,Clerks,24,0.48,-0.45
EE110,Residential building construction,Trades workers,507,0.48,-0.61
EE110,Residential building construction,Elementary occupations (inc. residuals),57,0.47,-0.44
FF11_,"Machinery, equipment and motor vehical parts wholesaling",Legislators,183,0.5,1.3
FF11_,"Machinery, equipment and motor vehical parts wholesaling",Technicians and associate professionals,126,0.49,0.76
FF11_,"Machinery, equipment and motor vehical parts wholesaling",Clerks,72,0.48,0.42
FF11_,"Machinery, equipment and motor vehical parts wholesaling",Service and sales workers,84,0.49,-0.44
FF11_,"Machinery, equipment and motor vehical parts wholesaling",Elementary occupations (inc. residuals),36,0.48,0.41
FF110,Other goods and commission based wholesaling,Legislators,126,0.51,1.74
FF110,Other goods and commission based wholesaling,Technicians and associate professionals,75,0.49,1.28
FF110,Other goods and commission based wholesaling,Clerks,54,0.48,1.04
FF110,Other goods and commission based wholesaling,Service and sales workers,60,0.5,1.41
FF110,Other goods and commission based wholesaling,Elementary occupations (inc. residuals),42,0.48,0.76
FF111,Basic material wholesaling,Legislators,114,0.49,0.38
FF111,Basic material wholesaling,Clerks,63,0.47,-0.44
FF111,Basic material wholesaling,Service and sales workers,42,0.5,-0.78
FF114,"Grocery, liquor and tobacco product wholesaling",Legislators,90,0.52,1.64
FF114,"Grocery, liquor and tobacco product wholesaling",Technicians and associate professionals,57,0.52,0.83
GH111,Motor vehicle and parts retailing,Clerks,27,0.48,-0.79
GH122,Specialised food retailing,Legislators,75,0.5,0.72
GH122,Specialised food retailing,Trades workers,18,0.47,-0.89
GH130,Other store based retailing; non store and commission based wholesaling,Legislators,192,0.53,1.51
GH130,Other store based retailing; non store and commission based wholesaling,Clerks,39,0.5,0.63
GH130,Other store based retailing; non store and commission based wholesaling,Service and sales workers,270,0.52,1.27
GH131,"Furniture, electrical and hardware retailing",Legislators,192,0.52,0.29
GH131,"Furniture, electrical and hardware retailing",Clerks,99,0.49,-0.99
GH131,"Furniture, electrical and hardware retailing",Service and sales workers,306,0.5,-0.62
GH131,"Furniture, electrical and hardware retailing",Elementary occupations (inc. residuals),39,0.48,-0.58
GH132,"Recreational, clothing, footwear and personal accessory retailing",Legislators,255,0.54,1.61
GH132,"Recreational, clothing, footwear and personal accessory retailing",Clerks,21,0.47,0.31
II111,Road transport,Clerks,51,0.47,-0.55
II111,Road transport,Elementary occupations (inc. residuals),105,0.47,-1.06
II123,Air and space transport,Technicians and associate professionals,24,0.47,0.71
II13_,"Postal, courier transport support and warehousing services",Clerks,231,0.47,-0.09
II13_,"Postal, courier transport support and warehousing services",Plant and machine operators and assemblers,105,0.47,-0.63
JJ11_,Information media services,Technicians and associate professionals,234,0.51,1.92
JJ120,Telecommunications services including internet service providers,Legislators,18,0.5,2
JJ120,Telecommunications services including internet service providers,Professionals,24,0.5,1.92
JJ120,Telecommunications services including internet service providers,Technicians and associate professionals,18,0.5,1.59
JJ120,Telecommunications services including internet service providers,Clerks,9,0.47,1.09
KK1_,Other financial and insurance services,Legislators,75,0.51,1.91
KK1_,Other financial and insurance services,Technicians and associate professionals,201,0.5,1.57
KK1_,Other financial and insurance services,Clerks,84,0.5,1.81
KK110,Banking and financing; financial asset investing,Legislators,192,0.51,2.01
KK110,Banking and financing; financial asset investing,Professionals,126,0.5,1.9
KK110,Banking and financing; financial asset investing,Technicians and associate professionals,90,0.5,1.86
KK110,Banking and financing; financial asset investing,Clerks,234,0.49,1.7
LL12_,Property operators and real estate services,Technicians and associate professionals,258,0.53,1.63
LL12_,Property operators and real estate services,Clerks,114,0.51,0.85
MN11_,"Professional, scientific and technical services",Professionals,1557,0.51,1.86
MN11_,"Professional, scientific and technical services",Technicians and associate professionals,636,0.51,1.99
MN11_,"Professional, scientific and technical services",Clerks,534,0.51,1.9
MN21_,Administrative and support services,Professionals,144,0.51,2.02
MN21_,Administrative and support services,Technicians and associate professionals,177,0.51,2
MN21_,Administrative and support services,Clerks,165,0.5,1.53
OO111,Local government administration,Professionals,129,0.54,0.85
OO21_,Public safety and defence,Clerks,51,0.47,0.25
OO21_,Public safety and defence,Service and sales workers,561,0.5,-0.29
OO211,Central government administration and justice,Legislators,120,0.48,0.63
OO211,Central government administration and justice,Professionals,186,0.48,0.68
OO211,Central government administration and justice,Clerks,186,0.49,0.18
OO211,Central government administration and justice,Service and sales workers,36,0.49,-0.24
RS210,Personal services; domestic household staff,Service and sales workers,357,0.51,-0.57
RS211,Repair and maintenance,Clerks,42,0.49,-0.93
RS211,Repair and maintenance,Trades workers,339,0.48,-1.09
RS219,"Religious services; civil, professional and other interest groups",Legislators,120,0.5,1.52
