ind,ind_name,occ_name,size,mean_local_relatedness,act_complexity
CC721,Fabricated metal product manufacturing,Clerks,27,0.5,-0.49
CC721,Fabricated metal product manufacturing,Trades workers,87,0.51,-1.14
CC721,Fabricated metal product manufacturing,Plant and machine operators and assemblers,66,0.5,-0.71
CC811,Transport equipment manufacturing,Trades workers,39,0.51,-0.47
CC821,Electronic and electrical equipment manufacturing,Legislators,9,0.49,0.88
CC821,Electronic and electrical equipment manufacturing,Technicians and associate professionals,15,0.48,0.42
CC822,Machinery manufacturing,Plant and machine operators and assemblers,27,0.49,-0.85
CC91_,Furniture and other manufacturing,Legislators,24,0.49,0.72
CC91_,Furniture and other manufacturing,Trades workers,51,0.49,-0.25
CC91_,Furniture and other manufacturing,Plant and machine operators and assemblers,9,0.48,-0.37
DD1_,"Electricity, gas, water and waste services",Technicians and associate professionals,27,0.53,-0.41
DD1_,"Electricity, gas, water and waste services",Clerks,18,0.51,-0.75
DD1_,"Electricity, gas, water and waste services",Plant and machine operators and assemblers,36,0.51,-1.05
EE1_,Other construction,Legislators,201,0.5,-0.5
EE1_,Other construction,Professionals,99,0.51,-0.13
EE1_,Other construction,Technicians and associate professionals,138,0.5,-0.87
EE1_,Other construction,Clerks,108,0.5,-0.99
EE1_,Other construction,Trades workers,573,0.49,-0.93
EE1_,Other construction,Plant and machine operators and assemblers,300,0.5,-1.12
EE1_,Other construction,Elementary occupations (inc. residuals),204,0.49,-0.96
EE110,Residential building construction,Clerks,21,0.49,-0.45
EE110,Residential building construction,Trades workers,264,0.49,-0.61
EE110,Residential building construction,Elementary occupations (inc. residuals),33,0.48,-0.44
FF11_,"Machinery, equipment and motor vehical parts wholesaling",Legislators,186,0.5,1.3
FF11_,"Machinery, equipment and motor vehical parts wholesaling",Elementary occupations (inc. residuals),42,0.49,0.41
FF110,Other goods and commission based wholesaling,Legislators,72,0.5,1.74
FF110,Other goods and commission based wholesaling,Technicians and associate professionals,63,0.49,1.28
FF110,Other goods and commission based wholesaling,Clerks,48,0.49,1.04
FF110,Other goods and commission based wholesaling,Service and sales workers,42,0.5,1.41
FF110,Other goods and commission based wholesaling,Elementary occupations (inc. residuals),27,0.49,0.76
FF111,Basic material wholesaling,Legislators,102,0.5,0.38
FF111,Basic material wholesaling,Clerks,51,0.49,-0.44
FF111,Basic material wholesaling,Plant and machine operators and assemblers,24,0.49,-0.88
FF114,"Grocery, liquor and tobacco product wholesaling",Legislators,81,0.51,1.64
GH112,Fuel retailing,Legislators,21,0.51,-1.06
GH122,Specialised food retailing,Legislators,51,0.51,0.72
GH122,Specialised food retailing,Service and sales workers,39,0.49,0.7
GH122,Specialised food retailing,Trades workers,15,0.49,-0.89
GH130,Other store based retailing; non store and commission based wholesaling,Legislators,126,0.52,1.51
GH130,Other store based retailing; non store and commission based wholesaling,Service and sales workers,189,0.52,1.27
GH131,"Furniture, electrical and hardware retailing",Legislators,135,0.53,0.29
GH131,"Furniture, electrical and hardware retailing",Technicians and associate professionals,63,0.51,0.42
GH131,"Furniture, electrical and hardware retailing",Elementary occupations (inc. residuals),21,0.49,-0.58
GH132,"Recreational, clothing, footwear and personal accessory retailing",Legislators,162,0.52,1.61
GH133,Department stores,Clerks,42,0.5,-1.01
GH21_,Accomodation and food services,Legislators,450,0.52,0.97
GH21_,Accomodation and food services,Clerks,99,0.52,1.09
II111,Road transport,Plant and machine operators and assemblers,315,0.5,-1.13
II123,Air and space transport,Technicians and associate professionals,15,0.47,0.71
II13_,"Postal, courier transport support and warehousing services",Clerks,177,0.48,-0.09
II13_,"Postal, courier transport support and warehousing services",Plant and machine operators and assemblers,39,0.47,-0.63
II13_,"Postal, courier transport support and warehousing services",Elementary occupations (inc. residuals),159,0.49,-0.61
JJ11_,Information media services,Technicians and associate professionals,84,0.49,1.92
JJ11_,Information media services,Clerks,21,0.49,1.89
JJ11_,Information media services,Elementary occupations (inc. residuals),15,0.53,0.42
JJ120,Telecommunications services including internet service providers,Legislators,18,0.49,2
JJ120,Telecommunications services including internet service providers,Professionals,21,0.48,1.92
JJ120,Telecommunications services including internet service providers,Technicians and associate professionals,18,0.48,1.59
JJ120,Telecommunications services including internet service providers,Clerks,15,0.47,1.09
KK1_,Other financial and insurance services,Legislators,84,0.49,1.91
KK1_,Other financial and insurance services,Clerks,81,0.49,1.81
KK110,Banking and financing; financial asset investing,Legislators,99,0.5,2.01
KK110,Banking and financing; financial asset investing,Professionals,36,0.48,1.9
KK110,Banking and financing; financial asset investing,Technicians and associate professionals,42,0.48,1.86
KK110,Banking and financing; financial asset investing,Clerks,123,0.47,1.7
LL12_,Property operators and real estate services,Technicians and associate professionals,162,0.52,1.63
LL12_,Property operators and real estate services,Clerks,81,0.52,0.85
MN11_,"Professional, scientific and technical services",Professionals,861,0.49,1.86
MN11_,"Professional, scientific and technical services",Technicians and associate professionals,465,0.49,1.99
MN11_,"Professional, scientific and technical services",Clerks,402,0.49,1.9
MN21_,Administrative and support services,Professionals,72,0.5,2.02
MN21_,Administrative and support services,Technicians and associate professionals,114,0.5,2
MN21_,Administrative and support services,Service and sales workers,78,0.51,1.59
OO111,Local government administration,Technicians and associate professionals,63,0.51,-0.64
OO211,Central government administration and justice,Legislators,66,0.48,0.63
OO211,Central government administration and justice,Professionals,126,0.47,0.68
RS11_,Arts and recreational services,Technicians and associate professionals,243,0.49,1.4
RS11_,Arts and recreational services,Clerks,54,0.5,1.25
RS11_,Arts and recreational services,Service and sales workers,57,0.51,1.1
RS211,Repair and maintenance,Trades workers,231,0.5,-1.09
RS219,"Religious services; civil, professional and other interest groups",Legislators,78,0.48,1.52
