ind,ind_name,occ_name,size,mean_local_relatedness,act_complexity
FF11_,"Machinery, equipment and motor vehical parts wholesaling",Elementary occupations (inc. residuals),12,0.51,0.41
FF110,Other goods and commission based wholesaling,Legislators,69,0.53,1.74
FF110,Other goods and commission based wholesaling,Clerks,33,0.52,1.04
FF110,Other goods and commission based wholesaling,Service and sales workers,24,0.53,1.41
FF110,Other goods and commission based wholesaling,Elementary occupations (inc. residuals),21,0.52,0.76
FF111,Basic material wholesaling,Legislators,39,0.51,0.38
FF111,Basic material wholesaling,Technicians and associate professionals,24,0.49,-0.71
FF111,Basic material wholesaling,Clerks,15,0.49,-0.44
FF111,Basic material wholesaling,Service and sales workers,9,0.49,-0.78
FF114,"Grocery, liquor and tobacco product wholesaling",Clerks,27,0.49,-0.29
FF114,"Grocery, liquor and tobacco product wholesaling",Elementary occupations (inc. residuals),15,0.49,-0.42
GH112,Fuel retailing,Legislators,9,0.48,-1.06
GH122,Specialised food retailing,Legislators,24,0.52,0.72
GH122,Specialised food retailing,Service and sales workers,18,0.49,0.7
GH122,Specialised food retailing,Trades workers,9,0.47,-0.89
GH130,Other store based retailing; non store and commission based wholesaling,Legislators,57,0.53,1.51
GH130,Other store based retailing; non store and commission based wholesaling,Professionals,24,0.52,1.7
GH130,Other store based retailing; non store and commission based wholesaling,Technicians and associate professionals,24,0.51,-0.06
GH130,Other store based retailing; non store and commission based wholesaling,Clerks,9,0.53,0.63
GH130,Other store based retailing; non store and commission based wholesaling,Elementary occupations (inc. residuals),12,0.51,-0.21
GH131,"Furniture, electrical and hardware retailing",Clerks,33,0.49,-0.99
GH131,"Furniture, electrical and hardware retailing",Trades workers,9,0.47,-1.15
GH132,"Recreational, clothing, footwear and personal accessory retailing",Legislators,69,0.52,1.61
GH132,"Recreational, clothing, footwear and personal accessory retailing",Clerks,6,0.49,0.31
GH132,"Recreational, clothing, footwear and personal accessory retailing",Service and sales workers,144,0.51,0.8
GH133,Department stores,Clerks,21,0.48,-1.01
GH21_,Accomodation and food services,Legislators,159,0.5,0.97
GH21_,Accomodation and food services,Clerks,42,0.51,1.09
GH21_,Accomodation and food services,Service and sales workers,462,0.51,1.4
GH21_,Accomodation and food services,Elementary occupations (inc. residuals),63,0.48,-0.6
II111,Road transport,Legislators,27,0.49,-0.57
II111,Road transport,Clerks,24,0.48,-0.55
II111,Road transport,Elementary occupations (inc. residuals),36,0.48,-1.06
II123,Air and space transport,Technicians and associate professionals,12,0.5,0.71
II13_,"Postal, courier transport support and warehousing services",Clerks,93,0.49,-0.09
II13_,"Postal, courier transport support and warehousing services",Plant and machine operators and assemblers,24,0.47,-0.63
II13_,"Postal, courier transport support and warehousing services",Elementary occupations (inc. residuals),66,0.48,-0.61
JJ11_,Information media services,Technicians and associate professionals,45,0.52,1.92
JJ11_,Information media services,Clerks,12,0.52,1.89
JJ11_,Information media services,Elementary occupations (inc. residuals),9,0.51,0.42
JJ123,Library and other information services,Clerks,6,0.5,1.03
KK1_,Other financial and insurance services,Legislators,42,0.53,1.91
KK110,Banking and financing; financial asset investing,Legislators,102,0.53,2.01
LL12_,Property operators and real estate services,Technicians and associate professionals,69,0.53,1.63
LL12_,Property operators and real estate services,Clerks,39,0.53,0.85
MN11_,"Professional, scientific and technical services",Professionals,516,0.51,1.86
MN11_,"Professional, scientific and technical services",Technicians and associate professionals,252,0.52,1.99
MN21_,Administrative and support services,Professionals,51,0.52,2.02
MN21_,Administrative and support services,Service and sales workers,27,0.52,1.59
MN21_,Administrative and support services,Elementary occupations (inc. residuals),162,0.48,-0.93
OO111,Local government administration,Professionals,42,0.51,0.85
PP11_,Education and training,Professionals,780,0.51,0.34
PP11_,Education and training,Technicians and associate professionals,210,0.5,-0.3
PP11_,Education and training,Clerks,99,0.51,0.69
PP11_,Education and training,Elementary occupations (inc. residuals),78,0.48,-0.8
QQ11_,Health care and social assistance,Professionals,498,0.5,0.53
QQ11_,Health care and social assistance,Technicians and associate professionals,285,0.48,-0.95
QQ11_,Health care and social assistance,Clerks,171,0.49,-1.07
QQ11_,Health care and social assistance,Plant and machine operators and assemblers,12,0.47,-1.18
RS11_,Arts and recreational services,Technicians and associate professionals,108,0.51,1.4
RS11_,Arts and recreational services,Service and sales workers,36,0.5,1.1
RS210,Personal services; domestic household staff,Plant and machine operators and assemblers,18,0.48,-0.88
RS211,Repair and maintenance,Clerks,21,0.49,-0.93
RS219,"Religious services; civil, professional and other interest groups",Legislators,42,0.51,1.52
RS219,"Religious services; civil, professional and other interest groups",Professionals,60,0.52,1.79
