ind,ind_name,occ_name,size,mean_local_relatedness,act_complexity
LL12_,Property operators and real estate services,Technicians and associate professionals,450,0.6,1.63
LL12_,Property operators and real estate services,Clerks,165,0.51,0.85
MN21_,Administrative and support services,Service and sales workers,216,0.59,1.59
MN21_,Administrative and support services,Elementary occupations (inc. residuals),789,0.37,-0.93
OO111,Local government administration,Professionals,276,0.56,0.85
OO111,Local government administration,Technicians and associate professionals,147,0.41,-0.64
OO111,Local government administration,Clerks,108,0.43,-0.5
OO21_,Public safety and defence,Service and sales workers,882,0.44,-0.29
PP11_,Education and training,Service and sales workers,288,0.47,-0.29
PP11_,Education and training,Elementary occupations (inc. residuals),447,0.42,-0.8
QQ11_,Health care and social assistance,Legislators,726,0.49,-0.08
QQ11_,Health care and social assistance,Technicians and associate professionals,1443,0.39,-0.95
QQ11_,Health care and social assistance,Clerks,780,0.38,-1.07
QQ11_,Health care and social assistance,Service and sales workers,1476,0.37,-1.19
QQ11_,Health care and social assistance,Plant and machine operators and assemblers,69,0.38,-1.18
QQ11_,Health care and social assistance,Elementary occupations (inc. residuals),246,0.37,-1.16
RS11_,Arts and recreational services,Agriculture and fishery workers,54,0.41,-0.77
RS210,Personal services; domestic household staff,Service and sales workers,642,0.42,-0.57
RS210,Personal services; domestic household staff,Plant and machine operators and assemblers,45,0.39,-0.88
RS211,Repair and maintenance,Clerks,54,0.37,-0.93
RS211,Repair and maintenance,Trades workers,327,0.35,-1.09
