ind,ind_name,occ_name,size,mean_local_relatedness,act_complexity
GH131,"Furniture, electrical and hardware retailing",Trades workers,18,0.46,-1.15
GH132,"Recreational, clothing, footwear and personal accessory retailing",Legislators,90,0.53,1.61
GH132,"Recreational, clothing, footwear and personal accessory retailing",Service and sales workers,159,0.52,0.8
GH21_,Accomodation and food services,Legislators,219,0.52,0.97
GH21_,Accomodation and food services,Clerks,66,0.53,1.09
GH21_,Accomodation and food services,Service and sales workers,528,0.53,1.4
GH21_,Accomodation and food services,Elementary occupations (inc. residuals),105,0.49,-0.6
II111,Road transport,Legislators,30,0.48,-0.57
II111,Road transport,Clerks,21,0.47,-0.55
II123,Air and space transport,Technicians and associate professionals,33,0.49,0.71
II123,Air and space transport,Service and sales workers,15,0.51,1.33
II13_,"Postal, courier transport support and warehousing services",Clerks,87,0.47,-0.09
JJ11_,Information media services,Technicians and associate professionals,63,0.53,1.92
JJ11_,Information media services,Clerks,12,0.53,1.89
JJ11_,Information media services,Elementary occupations (inc. residuals),9,0.52,0.42
JJ120,Telecommunications services including internet service providers,Technicians and associate professionals,39,0.51,1.59
LL12_,Property operators and real estate services,Technicians and associate professionals,102,0.53,1.63
MN11_,"Professional, scientific and technical services",Technicians and associate professionals,312,0.53,1.99
MN11_,"Professional, scientific and technical services",Clerks,276,0.53,1.9
MN21_,Administrative and support services,Technicians and associate professionals,108,0.53,2
MN21_,Administrative and support services,Service and sales workers,48,0.53,1.59
OO111,Local government administration,Professionals,51,0.53,0.85
OO111,Local government administration,Clerks,24,0.5,-0.5
QQ11_,Health care and social assistance,Professionals,828,0.52,0.53
QQ11_,Health care and social assistance,Clerks,213,0.48,-1.07
QQ11_,Health care and social assistance,Service and sales workers,525,0.47,-1.19
QQ11_,Health care and social assistance,Plant and machine operators and assemblers,15,0.47,-1.18
RS11_,Arts and recreational services,Technicians and associate professionals,150,0.53,1.4
RS11_,Arts and recreational services,Service and sales workers,42,0.52,1.1
RS11_,Arts and recreational services,Agriculture and fishery workers,12,0.49,-0.77
RS210,Personal services; domestic household staff,Plant and machine operators and assemblers,18,0.48,-0.88
RS211,Repair and maintenance,Clerks,21,0.47,-0.93
RS211,Repair and maintenance,Trades workers,138,0.47,-1.09
