ind,ind_name,occ_name,size,mean_local_relatedness,act_complexity
GH132,"Recreational, clothing, footwear and personal accessory retailing",Service and sales workers,1380,0.51,0.8
GH133,Department stores,Service and sales workers,567,0.45,-1.08
GH21_,Accomodation and food services,Legislators,1566,0.48,0.97
GH21_,Accomodation and food services,Clerks,483,0.5,1.09
GH21_,Accomodation and food services,Service and sales workers,4281,0.49,1.4
GH21_,Accomodation and food services,Elementary occupations (inc. residuals),648,0.46,-0.6
JJ11_,Information media services,Technicians and associate professionals,477,0.51,1.92
JJ11_,Information media services,Elementary occupations (inc. residuals),138,0.51,0.42
JJ120,Telecommunications services including internet service providers,Legislators,195,0.52,2
JJ120,Telecommunications services including internet service providers,Professionals,228,0.5,1.92
JJ123,Library and other information services,Clerks,96,0.46,1.03
KK1_,Other financial and insurance services,Legislators,414,0.53,1.91
KK1_,Other financial and insurance services,Technicians and associate professionals,741,0.52,1.57
KK1_,Other financial and insurance services,Clerks,339,0.52,1.81
KK110,Banking and financing; financial asset investing,Legislators,1002,0.55,2.01
KK110,Banking and financing; financial asset investing,Professionals,615,0.51,1.9
LL12_,Property operators and real estate services,Technicians and associate professionals,792,0.55,1.63
MN11_,"Professional, scientific and technical services",Professionals,3768,0.5,1.86
MN11_,"Professional, scientific and technical services",Technicians and associate professionals,1935,0.52,1.99
MN11_,"Professional, scientific and technical services",Clerks,1794,0.51,1.9
MN21_,Administrative and support services,Professionals,519,0.54,2.02
MN21_,Administrative and support services,Service and sales workers,390,0.55,1.59
OO111,Local government administration,Professionals,246,0.48,0.85
OO111,Local government administration,Technicians and associate professionals,186,0.45,-0.64
OO111,Local government administration,Clerks,114,0.45,-0.5
OO21_,Public safety and defence,Clerks,258,0.44,0.25
OO21_,Public safety and defence,Service and sales workers,1593,0.48,-0.29
OO211,Central government administration and justice,Legislators,156,0.44,0.63
OO211,Central government administration and justice,Professionals,339,0.44,0.68
OO211,Central government administration and justice,Technicians and associate professionals,831,0.44,-0.23
OO211,Central government administration and justice,Clerks,351,0.43,0.18
OO211,Central government administration and justice,Service and sales workers,102,0.44,-0.24
PP11_,Education and training,Legislators,1275,0.5,1.12
PP11_,Education and training,Professionals,6903,0.48,0.34
PP11_,Education and training,Technicians and associate professionals,1917,0.47,-0.3
PP11_,Education and training,Clerks,861,0.49,0.69
PP11_,Education and training,Service and sales workers,417,0.48,-0.29
PP11_,Education and training,Elementary occupations (inc. residuals),699,0.46,-0.8
QQ11_,Health care and social assistance,Legislators,888,0.45,-0.08
QQ11_,Health care and social assistance,Professionals,4731,0.47,0.53
QQ11_,Health care and social assistance,Technicians and associate professionals,2640,0.46,-0.95
QQ11_,Health care and social assistance,Clerks,1404,0.46,-1.07
QQ11_,Health care and social assistance,Service and sales workers,3321,0.46,-1.19
QQ11_,Health care and social assistance,Plant and machine operators and assemblers,126,0.45,-1.18
RS11_,Arts and recreational services,Technicians and associate professionals,777,0.46,1.4
RS11_,Arts and recreational services,Clerks,270,0.48,1.25
RS11_,Arts and recreational services,Service and sales workers,243,0.48,1.1
RS11_,Arts and recreational services,Agriculture and fishery workers,108,0.47,-0.77
RS210,Personal services; domestic household staff,Service and sales workers,948,0.45,-0.57
RS219,"Religious services; civil, professional and other interest groups",Legislators,327,0.47,1.52
RS219,"Religious services; civil, professional and other interest groups",Professionals,564,0.5,1.79
RS219,"Religious services; civil, professional and other interest groups",Technicians and associate professionals,387,0.49,1.15
RS219,"Religious services; civil, professional and other interest groups",Clerks,246,0.45,1.03
