ind,ind_name,occ_name,size,mean_local_relatedness,act_complexity
KK1_,Other financial and insurance services,Technicians and associate professionals,42,0.47,1.57
KK1_,Other financial and insurance services,Clerks,18,0.46,1.81
KK110,Banking and financing; financial asset investing,Legislators,27,0.47,2.01
KK110,Banking and financing; financial asset investing,Professionals,18,0.45,1.9
KK110,Banking and financing; financial asset investing,Technicians and associate professionals,18,0.45,1.86
KK110,Banking and financing; financial asset investing,Clerks,51,0.45,1.7
LL12_,Property operators and real estate services,Technicians and associate professionals,51,0.5,1.63
LL12_,Property operators and real estate services,Clerks,24,0.51,0.85
MN11_,"Professional, scientific and technical services",Professionals,231,0.46,1.86
MN11_,"Professional, scientific and technical services",Technicians and associate professionals,108,0.46,1.99
MN11_,"Professional, scientific and technical services",Clerks,165,0.46,1.9
MN21_,Administrative and support services,Professionals,18,0.46,2.02
MN21_,Administrative and support services,Technicians and associate professionals,39,0.47,2
MN21_,Administrative and support services,Clerks,39,0.46,1.53
MN21_,Administrative and support services,Service and sales workers,15,0.49,1.59
MN21_,Administrative and support services,Elementary occupations (inc. residuals),126,0.52,-0.93
OO21_,Public safety and defence,Clerks,9,0.47,0.25
OO211,Central government administration and justice,Legislators,15,0.46,0.63
OO211,Central government administration and justice,Professionals,21,0.46,0.68
OO211,Central government administration and justice,Technicians and associate professionals,66,0.49,-0.23
OO211,Central government administration and justice,Clerks,27,0.48,0.18
PP11_,Education and training,Clerks,54,0.51,0.69
RS11_,Arts and recreational services,Technicians and associate professionals,60,0.47,1.4
RS11_,Arts and recreational services,Clerks,18,0.48,1.25
RS11_,Arts and recreational services,Service and sales workers,21,0.49,1.1
RS210,Personal services; domestic household staff,Service and sales workers,87,0.54,-0.57
RS219,"Religious services; civil, professional and other interest groups",Legislators,27,0.45,1.52
RS219,"Religious services; civil, professional and other interest groups",Professionals,36,0.47,1.79
RS219,"Religious services; civil, professional and other interest groups",Technicians and associate professionals,15,0.47,1.15
RS219,"Religious services; civil, professional and other interest groups",Clerks,24,0.47,1.03
